river,treatment,transect,num,og.width.cm,date,measured.width.cm
PLPE,D,250,35,625,29/12/2021,625
PLPE,D,250,35,625,25/02/2022,625
PLPE,D,250,35,625,25/03/2022,625
PLPE,D,250,35,625,02/04/2022,625
PLPE,D,250,35,625,27/07/2022,625
PLPE,D,250,35,625,18/08/2022,625
PLPE,D,250,35,625,31/08/2022,625
PLPE,D,250,35,625,19/09/2022,625
PLPE,D,250,35,625,23/10/2022,625
PLPE,D,250,35,625,30/11/2022,625
PLPE,D,250,35,625,20/12/2022,625
PLPE,D,250,35,625,30/12/2022,625
PLPE,D,250,35,625,28/01/2023,625
PLPE,D,250,35,625,23/02/2023,625
PLPE,D,250,35,625,19/03/2023,625
PLPE,D,250,35,625,28/03/2023,625
PLPE,D,250,35,625,18/04/2023,625
PLPE,D,250,35,625,28/04/2023,625
PLPE,D,250,35,625,16/05/2023,625
PLPE,D,250,35,625,29/05/2023,625
PLPE,D,250,35,625,11/07/2023,625
PLPE,D,250,35,625,01/08/2023,625
PLPE,D,250,35,625,23/08/2023,625
PLPE,D,250,35,625,18/09/2023,625
PLPE,D,250,35,625,28/09/2023,625
PLPE,D,250,35,625,18/10/2023,625
PLPE,D,250,35,625,30/11/2023,625
PLPE,D,250,35,625,30/12/2023,625
PLPE,D,250,35,625,30/01/2024,625
PLPE,D,250,35,625,14/02/2024,625
PLPE,D,250,35,625,18/03/2024,625
PLPE,D,250,35,625,01/04/2024,625
PLPE,D,250,35,625,20/04/2024,625
PLPE,D,250,35,625,02/05/2024,625
PLPE,D,250,35,625,21/05/2024,625
PLPE,D,250,35,625,03/06/2024,625
PLPE,D,250,35,625,21/06/2024,625
PLPE,D,250,35,625,01/07/2024,625
PLPE,D,250,35,625,19/07/2024,625
PLPE,D,250,35,625,22/08/2024,625
PLPE,D,250,35,625,31/08/2024,625
PLPE,D,250,35,625,19/09/2024,625
PLPE,D,250,35,625,30/09/2024,625
PLPE,D,250,35,625,19/10/2024,625
PLPE,D,250,35,625,30/10/2024,625
PLPE,D,250,35,625,19/11/2024,625
PLPE,D,250,35,625,30/11/2024,625
PLPE,D,250,35,625,20/12/2024,625
PLPE,D,250,35,625,31/12/2024,625
PLPE,D,300,36,624,18/07/2019,624
PLPE,D,300,36,624,01/08/2019,624
PLPE,D,300,36,624,15/08/2019,624
PLPE,D,300,36,624,29/08/2019,624
PLPE,D,300,36,624,12/09/2019,624
PLPE,D,300,36,624,26/09/2019,624
PLPE,D,300,36,624,10/10/2019,624
PLPE,D,300,36,624,24/10/2019,624
PLPE,D,300,36,624,07/11/2019,624
PLPE,D,300,36,624,21/11/2019,624
PLPE,D,300,36,624,05/12/2019,624
PLPE,D,300,36,624,19/12/2019,624
PLPE,D,300,36,624,02/01/2020,624
PLPE,D,300,36,624,16/01/2020,624
PLPE,D,300,36,624,30/01/2020,624
PLPE,D,300,36,624,13/02/2020,626
PLPE,D,300,36,624,27/02/2020,627
PLPE,D,300,36,624,12/03/2020,627
PLPE,D,300,36,624,09/04/2020,627
PLPE,D,300,36,624,23/04/2020,629
PLPE,D,300,36,624,08/04/2020,631
PLPE,D,300,36,624,22/05/2020,631
PLPE,D,300,36,624,05/06/2020,632
PLPE,D,300,36,624,18/06/2020,633
PLPE,D,300,36,624,02/07/2020,635
PLPE,D,300,36,624,18/07/2020,635
PLPE,D,300,36,624,30/07/2020,639
PLPE,D,300,36,624,14/08/2020,639
PLPE,D,300,36,624,29/08/2020,639
PLPE,D,300,36,624,12/09/2020,639
PLPE,D,300,36,624,28/09/2020,639
PLPE,D,300,36,624,09/10/2020,642
PLPE,D,300,36,624,22/10/2020,642
PLPE,D,300,36,624,06/11/2020,642
PLPE,D,300,36,624,19/11/2020,642
PLPE,D,300,36,624,05/12/2020,642
PLPE,D,300,36,624,21/12/2020,642
PLPE,D,300,36,624,05/01/2021,642
PLPE,D,300,36,624,21/01/2021,644
PLPE,D,300,36,624,04/02/2021,644
PLPE,D,300,36,624,26/02/2021,644
PLPE,D,300,36,624,10/03/2021,644
PLPE,D,300,36,624,24/03/2021,644
PLPE,D,300,36,624,19/04/2021,644
PLPE,D,300,36,624,03/05/2021,650
PLPE,D,300,36,624,21/05/2021,652
PLPE,D,300,36,624,04/06/2021,652
PLPE,D,300,36,624,25/06/2021,652
PLPE,D,300,36,624,08/07/2021,654
PLPE,D,300,36,624,23/07/2021,652
PLPE,D,300,36,624,13/08/2021,652
PLPE,D,300,36,624,26/08/2021,652
PLPE,D,300,36,624,14/09/2021,652
PLPE,D,300,36,624,28/09/2021,652
PLPE,D,300,36,624,27/10/2021,652
PLPE,D,300,36,624,13/11/2021,652
PLPE,D,300,36,624,19/11/2021,654
PLPE,D,300,36,624,16/12/2021,654
PLPE,D,300,36,624,29/12/2021,654
PLPE,D,300,36,624,25/02/2022,654
PLPE,D,300,36,624,25/03/2022,654
PLPE,D,300,36,624,02/04/2022,654
PLPE,D,300,36,624,27/07/2022,654
PLPE,D,300,36,624,18/08/2022,654
PLPE,D,300,36,624,31/08/2022,655
PLPE,D,300,36,624,19/09/2022,655
PLPE,D,300,36,624,23/10/2022,655
PLPE,D,300,36,624,30/11/2022,655
PLPE,D,300,36,624,20/12/2022,655
PLPE,D,300,36,624,30/12/2022,655
PLPE,D,300,36,624,28/01/2023,655
PLPE,D,300,36,624,23/02/2023,655
PLPE,D,300,36,624,19/03/2023,655
PLPE,D,300,36,624,28/03/2023,655
PLPE,D,300,36,624,18/04/2023,655
PLPE,D,300,36,624,28/04/2023,655
PLPE,D,300,36,624,16/05/2023,655
PLPE,D,300,36,624,29/05/2023,654
PLPE,D,300,36,624,11/07/2023,654
PLPE,D,300,36,624,01/08/2023,654
PLPE,D,300,36,624,23/08/2023,654
PLPE,D,300,36,624,18/09/2023,654
PLPE,D,300,36,624,28/09/2023,654
PLPE,D,300,36,624,18/10/2023,654
PLPE,D,300,36,624,30/11/2023,654
PLPE,D,300,36,624,30/12/2023,654
PLPE,D,300,36,624,30/01/2024,656
PLPE,D,300,36,624,14/02/2024,656
PLPE,D,300,36,624,18/03/2024,656
PLPE,D,300,36,624,01/04/2024,656
PLPE,D,300,36,624,20/04/2024,656
PLPE,D,300,36,624,02/05/2024,656
PLPE,D,300,36,624,21/05/2024,656
PLPE,D,300,36,624,03/06/2024,656
PLPE,D,300,36,624,21/06/2024,657
PLPE,D,300,36,624,01/07/2024,657
PLPE,D,300,36,624,19/07/2024,657
PLPE,D,300,36,624,22/08/2024,657
PLPE,D,300,36,624,31/08/2024,657
PLPE,D,300,36,624,19/09/2024,657
PLPE,D,300,36,624,30/09/2024,657
PLPE,D,300,36,624,19/10/2024,657
PLPE,D,300,36,624,30/10/2024,657
PLPE,D,300,36,624,19/11/2024,657
PLPE,D,300,36,624,30/11/2024,657
PLPE,D,300,36,624,20/12/2024,657
PLPE,D,300,36,624,31/12/2024,657
PLPE,D,350,37,794,18/07/2019,794
PLPE,D,350,37,794,01/08/2019,794
PLPE,D,350,37,794,15/08/2019,794
PLPE,D,350,37,794,29/08/2019,794
PLPE,D,350,37,794,12/09/2019,794
PLPE,D,350,37,794,26/09/2019,794
PLPE,D,350,37,794,10/10/2019,794
PLPE,D,350,37,794,24/10/2019,794
PLPE,D,350,37,794,07/11/2019,794
PLPE,D,350,37,794,21/11/2019,829
PLPE,D,350,37,794,05/12/2019,832
PLPE,D,350,37,794,19/12/2019,832
PLPE,D,350,37,794,02/01/2020,834
PLPE,D,350,37,794,16/01/2020,838
PLPE,D,350,37,794,30/01/2020,838
PLPE,D,350,37,794,13/02/2020,838
PLPE,D,350,37,794,27/02/2020,838
PLPE,D,350,37,794,12/03/2020,838
PLPE,D,350,37,794,09/04/2020,838
PLPE,D,350,37,794,23/04/2020,838
PLPE,D,350,37,794,08/04/2020,838
PLPE,D,350,37,794,22/05/2020,838
PLPE,D,350,37,794,05/06/2020,839
PLPE,D,350,37,794,18/06/2020,839
PLPE,D,350,37,794,02/07/2020,839
PLPE,D,350,37,794,18/07/2020,839
PLPE,D,350,37,794,30/07/2020,842
PLPE,D,350,37,794,14/08/2020,842
PLPE,D,350,37,794,29/08/2020,842
PLPE,D,350,37,794,12/09/2020,842
PLPE,D,350,37,794,28/09/2020,842
PLPE,D,350,37,794,09/10/2020,842
PLPE,D,350,37,794,22/10/2020,842
PLPE,D,350,37,794,06/11/2020,842
PLPE,D,350,37,794,19/11/2020,842
PLPE,D,350,37,794,05/12/2020,842
PLPE,D,350,37,794,21/12/2020,842
PLPE,D,350,37,794,05/01/2021,842
PLPE,D,350,37,794,21/01/2021,842
PLPE,D,350,37,794,04/02/2021,842
PLPE,D,350,37,794,26/02/2021,842
PLPE,D,350,37,794,10/03/2021,842
PLPE,D,350,37,794,24/03/2021,842
PLPE,D,350,37,794,19/04/2021,842
PLPE,D,350,37,794,03/05/2021,842
PLPE,D,350,37,794,21/05/2021,842
PLPE,D,350,37,794,04/06/2021,842
PLPE,D,350,37,794,25/06/2021,842
PLPE,D,350,37,794,08/07/2021,842
PLPE,D,350,37,794,23/07/2021,842
PLPE,D,350,37,794,13/08/2021,842
PLPE,D,350,37,794,26/08/2021,842
PLPE,D,350,37,794,14/09/2021,842
PLPE,D,350,37,794,28/09/2021,842
PLPE,D,350,37,794,27/10/2021,842
PLPE,D,350,37,794,13/11/2021,842
PLPE,D,350,37,794,19/11/2021,842
PLPE,D,350,37,794,16/12/2021,842
PLPE,D,350,37,794,29/12/2021,842
PLPE,D,350,37,794,25/02/2022,842
PLPE,D,350,37,794,25/03/2022,842
PLPE,D,350,37,794,02/04/2022,842
PLPE,D,350,37,794,27/07/2022,842
PLPE,D,350,37,794,18/08/2022,843
PLPE,D,350,37,794,31/08/2022,844
PLPE,D,350,37,794,19/09/2022,844
PLPE,D,350,37,794,23/10/2022,844
PLPE,D,350,37,794,30/11/2022,844
PLPE,D,350,37,794,20/12/2022,844
PLPE,D,350,37,794,30/12/2022,844
PLPE,D,350,37,794,28/01/2023,844
PLPE,D,350,37,794,23/02/2023,844
PLPE,D,350,37,794,19/03/2023,844
PLPE,D,350,37,794,28/03/2023,844
PLPE,D,350,37,794,18/04/2023,844
PLPE,D,350,37,794,28/04/2023,844
PLPE,D,350,37,794,16/05/2023,844
PLPE,D,350,37,794,29/05/2023,842
PLPE,D,350,37,794,11/07/2023,842
PLPE,D,350,37,794,01/08/2023,842
PLPE,D,350,37,794,23/08/2023,842
PLPE,D,350,37,794,18/09/2023,842
PLPE,D,350,37,794,28/09/2023,842
PLPE,D,350,37,794,18/10/2023,842
PLPE,D,350,37,794,30/11/2023,842
PLPE,D,350,37,794,30/12/2023,842
PLPE,D,350,37,794,30/01/2024,842
PLPE,D,350,37,794,14/02/2024,842
PLPE,D,350,37,794,18/03/2024,842
PLPE,D,350,37,794,01/04/2024,842
PLPE,D,350,37,794,20/04/2024,842
PLPE,D,350,37,794,02/05/2024,842
PLPE,D,350,37,794,21/05/2024,842
PLPE,D,350,37,794,03/06/2024,842
PLPE,D,350,37,794,21/06/2024,843
PLPE,D,350,37,794,01/07/2024,843
PLPE,D,350,37,794,19/07/2024,843
PLPE,D,350,37,794,22/08/2024,843
PLPE,D,350,37,794,31/08/2024,843
PLPE,D,350,37,794,19/09/2024,843
PLPE,D,350,37,794,30/09/2024,843
PLPE,D,350,37,794,19/10/2024,843
PLPE,D,350,37,794,30/10/2024,843
PLPE,D,350,37,794,19/11/2024,843
PLPE,D,350,37,794,30/11/2024,843
PLPE,D,350,37,794,20/12/2024,843
PLPE,D,350,37,794,31/12/2024,843
PLPE,D,400,38,550,18/07/2019,550
PLPE,D,400,38,550,01/08/2019,550
PLPE,D,400,38,550,15/08/2019,550
PLPE,D,400,38,550,29/08/2019,550
PLPE,D,400,38,550,12/09/2019,550
PLPE,D,400,38,550,26/09/2019,550
PLPE,D,400,38,550,10/10/2019,550
PLPE,D,400,38,550,24/10/2019,550
PLPE,D,400,38,550,07/11/2019,550
PLPE,D,400,38,550,21/11/2019,550
PLPE,D,400,38,550,05/12/2019,550
PLPE,D,400,38,550,19/12/2019,550
PLPE,D,400,38,550,02/01/2020,550
PLPE,D,400,38,550,16/01/2020,550
PLPE,D,400,38,550,30/01/2020,550
PLPE,D,400,38,550,13/02/2020,550
PLPE,D,400,38,550,27/02/2020,550
PLPE,D,400,38,550,12/03/2020,550
PLPE,D,400,38,550,09/04/2020,550
PLPE,D,400,38,550,23/04/2020,550
PLPE,D,400,38,550,08/04/2020,550
PLPE,D,400,38,550,22/05/2020,550
PLPE,D,400,38,550,05/06/2020,550
PLPE,D,400,38,550,18/06/2020,550
PLPE,D,400,38,550,02/07/2020,550
PLPE,D,400,38,550,18/07/2020,550
PLPE,D,400,38,550,30/07/2020,550
PLPE,D,400,38,550,14/08/2020,550
PLPE,D,400,38,550,29/08/2020,550
PLPE,D,400,38,550,12/09/2020,553
PLPE,D,400,38,550,28/09/2020,556
PLPE,D,400,38,550,09/10/2020,556
PLPE,D,400,38,550,22/10/2020,560
PLPE,D,400,38,550,06/11/2020,560
PLPE,D,400,38,550,19/11/2020,560
PLPE,D,400,38,550,05/12/2020,565
PLPE,D,400,38,550,21/12/2020,565
PLPE,D,400,38,550,05/01/2021,565
PLPE,D,400,38,550,21/01/2021,565
PLPE,D,400,38,550,04/02/2021,565
PLPE,D,400,38,550,26/02/2021,565
PLPE,D,400,38,550,10/03/2021,565
PLPE,D,400,38,550,24/03/2021,565
PLPE,D,400,38,550,19/04/2021,565
PLPE,D,400,38,550,03/05/2021,565
PLPE,D,400,38,550,21/05/2021,565
PLPE,D,400,38,550,04/06/2021,565
PLPE,D,400,38,550,25/06/2021,565
PLPE,D,400,38,550,08/07/2021,565
PLPE,D,400,38,550,23/07/2021,568
PLPE,D,400,38,550,13/08/2021,568
PLPE,D,400,38,550,26/08/2021,568
PLPE,D,400,38,550,14/09/2021,568
PLPE,D,400,38,550,28/09/2021,568
PLPE,D,400,38,550,27/10/2021,568
PLPE,D,400,38,550,13/11/2021,568
PLPE,D,400,38,550,19/11/2021,568
PLPE,D,400,38,550,16/12/2021,568
PLPE,D,400,38,550,29/12/2021,568
PLPE,D,400,38,550,25/02/2022,568
PLPE,D,400,38,550,25/03/2022,568
PLPE,D,400,38,550,02/04/2022,568
PLPE,D,400,38,550,27/07/2022,568
PLPE,D,400,38,550,18/08/2022,568
PLPE,D,400,38,550,31/08/2022,568
PLPE,D,400,38,550,19/09/2022,568
PLPE,D,400,38,550,23/10/2022,568
PLPE,D,400,38,550,30/11/2022,568
PLPE,D,400,38,550,20/12/2022,568
PLPE,D,400,38,550,30/12/2022,568
PLPE,D,400,38,550,28/01/2023,568
PLPE,D,400,38,550,23/02/2023,568
PLPE,D,400,38,550,19/03/2023,568
PLPE,D,400,38,550,28/03/2023,568
PLPE,D,400,38,550,18/04/2023,568
PLPE,D,400,38,550,28/04/2023,568
PLPE,D,400,38,550,16/05/2023,568
PLPE,D,400,38,550,29/05/2023,566
PLPE,D,400,38,550,11/07/2023,566
PLPE,D,400,38,550,01/08/2023,566
PLPE,D,400,38,550,23/08/2023,566
PLPE,D,400,38,550,18/09/2023,566
PLPE,D,400,38,550,28/09/2023,566
PLPE,D,400,38,550,18/10/2023,566
PLPE,D,400,38,550,30/11/2023,566
PLPE,D,400,38,550,30/12/2023,566
PLPE,D,400,38,550,30/01/2024,566
PLPE,D,400,38,550,14/02/2024,566
PLPE,D,400,38,550,18/03/2024,566
PLPE,D,400,38,550,01/04/2024,566
PLPE,D,400,38,550,20/04/2024,566
PLPE,D,400,38,550,02/05/2024,566
PLPE,D,400,38,550,21/05/2024,566
PLPE,D,400,38,550,03/06/2024,566
PLPE,D,400,38,550,21/06/2024,568
PLPE,D,400,38,550,01/07/2024,568
PLPE,D,400,38,550,19/07/2024,568
PLPE,D,400,38,550,22/08/2024,568
PLPE,D,400,38,550,31/08/2024,568
PLPE,D,400,38,550,19/09/2024,568
PLPE,D,400,38,550,30/09/2024,568
PLPE,D,400,38,550,19/10/2024,568
PLPE,D,400,38,550,30/10/2024,568
PLPE,D,400,38,550,19/11/2024,568
PLPE,D,400,38,550,30/11/2024,568
PLPE,D,400,38,550,20/12/2024,568
PLPE,D,400,38,550,31/12/2024,568
